transactionId,bankReference,status,amount,currency,settlementBatchId,receivedAt,settledAt,responseCode,responseMessage,metadata
TXN-90406,BNK-90406,SETTLED,2649.0,INR,BATCH-20260803-08,2026-08-03 07:29:58,2026-08-03 07:43:58,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90407,BNK-90407,REJECTED,299.0,INR,BATCH-20260803-09,2026-08-03 07:32:56,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90408,BNK-90408,SETTLED,1599.0,INR,BATCH-20260803-07,2026-08-03 07:39:10,2026-08-03 08:08:10,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90409,BNK-90409,PENDING,4999.0,INR,BATCH-20260803-05,2026-08-03 07:47:15,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90410,BNK-90410,SETTLED,499.0,INR,BATCH-20260803-07,2026-08-03 07:57:58,2026-08-03 08:17:58,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90411,BNK-90411,SETTLED,199.0,INR,BATCH-20260803-10,2026-08-03 08:00:57,2026-08-03 08:13:57,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90412,BNK-90412,PENDING,499.0,INR,BATCH-20260803-09,2026-08-03 08:13:51,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90413,BNK-90413,SETTLED,299.0,INR,BATCH-20260803-12,2026-08-03 08:19:56,2026-08-03 08:35:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90414,BNK-90414,SETTLED,6750.0,INR,BATCH-20260803-14,2026-08-03 08:28:21,2026-08-03 08:44:21,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90415,BNK-90415,SETTLED,3499.0,INR,BATCH-20260803-19,2026-08-03 08:36:02,2026-08-03 09:05:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90416,BNK-90416,SETTLED,8999.0,INR,BATCH-20260803-19,2026-08-03 08:43:56,2026-08-03 08:56:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90417,BNK-90417,SETTLED,199.0,INR,BATCH-20260803-09,2026-08-03 08:45:49,2026-08-03 08:58:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90418,BNK-90418,SETTLED,499.0,INR,BATCH-20260803-04,2026-08-03 08:59:40,2026-08-03 09:24:40,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90419,BNK-90419,SETTLED,12500.0,INR,BATCH-20260803-11,2026-08-03 09:02:25,2026-08-03 08:47:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90420,BNK-90420,SETTLED,1999.0,INR,BATCH-20260803-09,2026-08-03 09:09:26,2026-08-03 09:31:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90421,BNK-90421,SETTLED,2899.0,INR,BATCH-20260803-08,2026-08-03 09:12:46,2026-08-03 09:40:46,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90422,BNK-90422,SETTLED,1999.0,INR,BATCH-20260803-02,2026-08-03 09:23:26,2026-08-03 09:36:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90423,BNK-90423,SETTLED,4200.0,INR,BATCH-20260803-17,2026-08-03 09:30:44,2026-08-03 09:45:44,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90424,BNK-90424,SETTLED,4200.0,INR,BATCH-20260803-10,2026-08-03 09:34:17,2026-08-03 09:50:17,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90425,BNK-90425,SETTLED,499.0,INR,BATCH-20260803-13,2026-08-03 09:45:35,2026-08-03 10:09:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90426,BNK-90426,SETTLED,2499.0,INR,BATCH-20260803-16,2026-08-03 09:53:25,2026-08-03 10:02:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90428,BNK-90428,SETTLED,1250.0,INR,BATCH-20260803-13,2026-08-03 10:05:27,2026-08-03 10:23:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90429,BNK-90429,SETTLED,299.0,INR,BATCH-20260803-06,2026-08-03 10:11:56,2026-08-03 10:29:56,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90430,BNK-90430,SETTLED,999.0,INR,BATCH-20260803-07,2026-08-03 10:18:21,2026-08-03 10:31:21,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90431,BNK-90431,SETTLED,8999.0,INR,BATCH-20260803-18,2026-08-03 10:27:24,2026-08-03 10:50:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90432,BNK-90432,SETTLED,2499.0,INR,BATCH-20260803-08,2026-08-03 10:37:50,2026-08-03 11:01:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90433,BNK-90433,SETTLED,899.0,INR,BATCH-20260803-15,2026-08-03 10:39:30,2026-08-03 11:02:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90434,BNK-90434,SETTLED,4999.0,INR,BATCH-20260803-14,2026-08-03 10:44:24,2026-08-03 10:52:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90435,BNK-90435,SETTLED,4999.0,INR,BATCH-20260803-12,2026-08-03 10:47:19,2026-08-03 11:14:19,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90436,BNK-90436,SETTLED,3499.0,INR,BATCH-20260803-08,2026-08-03 11:00:38,2026-08-03 11:13:38,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90437,BNK-90437,SETTLED,999.0,INR,BATCH-20260803-09,2026-08-03 11:04:39,2026-08-03 11:31:39,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90438,BNK-90438,SETTLED,1999.0,INR,BATCH-20260803-20,2026-08-03 11:15:04,2026-08-03 11:29:04,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90439,BNK-90439,SETTLED,4200.0,INR,BATCH-20260803-03,2026-08-03 11:17:08,2026-08-03 11:40:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90440,BNK-90440,PENDING,3499.0,INR,BATCH-20260803-07,2026-08-03 11:30:55,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90441,BNK-90441,SETTLED,999.0,INR,BATCH-20260803-05,2026-08-03 11:31:25,2026-08-03 11:42:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90442,BNK-90442,SETTLED,2899.0,INR,BATCH-20260803-12,2026-08-03 11:39:32,2026-08-03 11:54:32,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90443,BNK-90443,PENDING,1250.0,INR,BATCH-20260803-06,2026-08-03 11:45:04,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90444,BNK-90444,PENDING,1499.0,INR,BATCH-20260803-06,2026-08-03 11:56:32,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90445,BNK-90445,SETTLED,799.0,INR,BATCH-20260803-13,2026-08-03 12:05:30,2026-08-03 12:30:30,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90446,BNK-90446,SETTLED,12500.0,INR,BATCH-20260803-02,2026-08-03 12:10:09,2026-08-03 12:33:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90447,BNK-90447,SETTLED,12500.0,INR,BATCH-20260803-12,2026-08-03 12:17:24,2026-08-03 12:43:24,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90448,BNK-90448,SETTLED,12500.0,INR,BATCH-20260803-20,2026-08-03 12:21:47,2026-08-03 12:45:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90449,BNK-90449,SETTLED,8999.0,INR,BATCH-20260803-17,2026-08-03 12:31:42,2026-08-03 12:16:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90450,BNK-90450,SETTLED,299.0,INR,BATCH-20260803-02,2026-08-03 12:33:18,2026-08-03 12:41:18,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90451,BNK-90451,SETTLED,2899.0,INR,BATCH-20260803-19,2026-08-03 12:43:47,2026-08-03 13:05:47,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90452,BNK-90452,SETTLED,4999.0,INR,BATCH-20260803-11,2026-08-03 12:51:09,2026-08-03 13:19:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90452,BNK-90452-DUP,SETTLED,4999.0,INR,BATCH-20260803-11,2026-08-03 12:51:09,2026-08-03 13:19:09,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""duplicateTest"": true}"
TXN-90453,BNK-90453,SETTLED,1250.0,INR,BATCH-20260803-10,2026-08-03 13:00:42,2026-08-03 13:18:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90454,BNK-90454,SETTLED,4200.0,INR,BATCH-20260803-11,2026-08-03 13:04:50,2026-08-03 13:12:50,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90455,BNK-90455,SETTLED,2649.0,INR,BATCH-20260803-09,2026-08-03 13:14:39,2026-08-03 13:38:39,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90456,BNK-90456,SETTLED,12500.0,INR,BATCH-20260803-08,2026-08-03 13:22:08,2026-08-03 13:32:08,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90457,BNK-90457,SETTLED,1250.0,INR,BATCH-20260803-05,2026-08-03 13:23:28,2026-08-03 13:41:28,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90458,BNK-90458,SETTLED,1999.0,INR,BATCH-20260803-11,2026-08-03 13:32:52,2026-08-03 14:00:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90459,BNK-90459,SETTLED,299.0,INR,BATCH-20260803-06,2026-08-03 13:43:05,2026-08-03 13:22:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90460,BNK-90460,REJECTED,1999.0,INR,BATCH-20260803-17,2026-08-03 13:46:07,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90461,BNK-90461,SETTLED,1250.0,INR,BATCH-20260803-11,2026-08-03 13:54:34,2026-08-03 14:12:34,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90462,BNK-90462,SETTLED,1499.0,INR,BATCH-20260803-12,2026-08-03 13:57:00,2026-08-03 14:07:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90463,BNK-90463,SETTLED,299.0,INR,BATCH-20260803-04,2026-08-03 14:09:02,2026-08-03 14:20:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90464,BNK-90464,SETTLED,1599.0,INR,BATCH-20260803-09,2026-08-03 14:16:01,2026-08-03 14:39:01,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90465,BNK-90465,PENDING,1999.0,INR,BATCH-20260803-08,2026-08-03 14:26:48,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90466,BNK-90466,SETTLED,199.0,INR,BATCH-20260803-09,2026-08-03 14:30:16,2026-08-03 14:55:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90467,BNK-90467,PENDING,2899.0,INR,BATCH-20260803-13,2026-08-03 14:38:14,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90468,BNK-90468,SETTLED,3950.0,INR,BATCH-20260803-18,2026-08-03 14:40:43,2026-08-03 15:08:43,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90469,BNK-90469,SETTLED,299.0,INR,BATCH-20260803-10,2026-08-03 14:47:49,2026-08-03 15:10:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90470,BNK-90470,PENDING,1499.0,INR,BATCH-20260803-18,2026-08-03 15:00:51,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90471,BNK-90471,SETTLED,4999.0,INR,BATCH-20260803-15,2026-08-03 15:03:17,2026-08-03 15:17:17,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90472,BNK-90472,REJECTED,1499.0,INR,BATCH-20260803-16,2026-08-03 15:08:09,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90473,BNK-90473,SETTLED,4999.0,INR,BATCH-20260803-01,2026-08-03 15:22:26,2026-08-03 15:49:26,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90474,BNK-90474,PENDING,1999.0,INR,BATCH-20260803-10,2026-08-03 15:26:34,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90475,BNK-90475,SETTLED,3499.0,INR,BATCH-20260803-04,2026-08-03 15:36:33,2026-08-03 15:52:33,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90476,BNK-90476,SETTLED,6750.0,INR,BATCH-20260803-18,2026-08-03 15:38:32,2026-08-03 16:02:32,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90477,BNK-90477,SETTLED,3499.0,INR,BATCH-20260803-05,2026-08-03 15:47:42,2026-08-03 16:07:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90478,BNK-90478,SETTLED,2899.0,INR,BATCH-20260803-04,2026-08-03 15:57:25,2026-08-03 16:12:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90479,BNK-90479,SETTLED,2899.0,INR,BATCH-20260803-04,2026-08-03 16:00:27,2026-08-03 16:20:27,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90480,BNK-90480,SETTLED,1250.0,INR,BATCH-20260803-11,2026-08-03 16:04:52,2026-08-03 16:25:52,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90481,BNK-90481,SETTLED,799.0,INR,BATCH-20260803-16,2026-08-03 16:19:46,2026-08-03 16:47:46,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90482,BNK-90482,SETTLED,499.0,INR,BATCH-20260803-11,2026-08-03 16:22:02,2026-08-03 16:07:02,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90483,BNK-90483,SETTLED,1999.0,INR,BATCH-20260803-09,2026-08-03 16:31:54,2026-08-03 16:55:54,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90484,BNK-90484,SETTLED,8999.0,INR,BATCH-20260803-19,2026-08-03 16:40:41,2026-08-03 16:56:41,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90485,BNK-90485,REJECTED,1499.0,INR,BATCH-20260803-13,2026-08-03 16:47:00,,R01,Settlement rejected by bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90486,BNK-90486,SETTLED,499.0,INR,BATCH-20260803-12,2026-08-03 16:49:28,2026-08-03 17:01:28,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90487,BNK-90487,SETTLED,3499.0,INR,BATCH-20260803-14,2026-08-03 16:54:48,2026-08-03 17:22:48,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90488,BNK-90488,SETTLED,1999.0,INR,BATCH-20260803-04,2026-08-03 17:04:00,2026-08-03 17:26:00,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90489,BNK-90489,SETTLED,3499.0,INR,BATCH-20260803-17,2026-08-03 17:16:35,2026-08-03 17:24:35,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90490,BNK-90490,PENDING,1999.0,INR,BATCH-20260803-02,2026-08-03 17:15:43,,P01,Settlement pending with acquiring bank,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90491,BNK-90491,SETTLED,4999.0,INR,BATCH-20260803-09,2026-08-03 17:25:37,2026-08-03 17:43:37,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90492,BNK-90492,SETTLED,1599.0,INR,BATCH-20260803-06,2026-08-03 17:29:39,2026-08-03 17:56:39,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90493,BNK-90493,SETTLED,2899.0,INR,BATCH-20260803-03,2026-08-03 17:39:16,2026-08-03 18:03:16,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90494,BNK-90494,SETTLED,1250.0,INR,BATCH-20260803-14,2026-08-03 17:48:49,2026-08-03 18:15:49,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90495,BNK-90495,SETTLED,299.0,INR,BATCH-20260803-11,2026-08-03 17:54:25,2026-08-03 18:12:25,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90496,BNK-90496,SETTLED,8999.0,INR,BATCH-20260803-17,2026-08-03 17:56:59,2026-08-03 18:08:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90497,BNK-90497,SETTLED,4999.0,INR,BATCH-20260803-14,2026-08-03 18:06:42,2026-08-03 18:26:42,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90498,BNK-90498,SETTLED,1.0,INR,BATCH-20260803-02,2026-08-03 18:11:59,2026-08-03 18:33:59,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
TXN-90499,BNK-90499,SETTLED,12500.0,INR,BATCH-20260803-09,2026-08-03 18:16:05,2026-08-03 18:42:05,00,Settlement completed,"{""source"": ""mock_bank"", ""environment"": ""hackathon"", ""batchType"": ""standard""}"
