transactionId,ledgerReference,status,amount,currency,postedAt,entryType,accountReference,metadata
TXN-90828,LED-90828,POSTED,6750.0,INR,2026-08-05 09:17:58,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90830,LED-90830,POSTED,8999.0,INR,2026-08-05 09:22:20,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90831,LED-90831,POSTED,999.0,INR,2026-08-05 09:22:38,CREDIT,ACC-1068,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90832,LED-90832,POSTED,6750.0,INR,2026-08-05 09:41:12,CREDIT,ACC-1075,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90833,LED-90833,POSTED,8999.0,INR,2026-08-05 09:31:50,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90834,LED-90834,POSTED,799.0,INR,2026-08-05 09:51:58,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90835,LED-90835,POSTED,499.0,INR,2026-08-05 09:56:26,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90836,LED-90836,POSTED,2899.0,INR,2026-08-05 10:01:07,CREDIT,ACC-1062,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90837,LED-90837,POSTED,799.0,INR,2026-08-05 10:01:04,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90838,LED-90838,POSTED,2899.0,INR,2026-08-05 10:20:30,CREDIT,ACC-1053,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90839,LED-90839,POSTED,1250.0,INR,2026-08-05 10:42:04,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90840,LED-90840,POSTED,999.0,INR,2026-08-05 10:32:20,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90841,LED-90841,POSTED,1250.0,INR,2026-08-05 10:30:19,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90842,LED-90842,POSTED,799.0,INR,2026-08-05 10:38:55,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90844,LED-90844,POSTED,2499.0,INR,2026-08-05 10:59:56,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90845,LED-90845,POSTED,1499.0,INR,2026-08-05 11:05:09,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90846,LED-90846,POSTED,1599.0,INR,2026-08-05 11:28:31,CREDIT,ACC-1087,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90848,LED-90848,POSTED,299.0,INR,2026-08-05 11:44:23,CREDIT,ACC-1047,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90849,LED-90849,POSTED,1499.0,INR,2026-08-05 11:40:29,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90850,LED-90850,POSTED,4999.0,INR,2026-08-05 11:41:29,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90851,LED-90851,POSTED,299.0,INR,2026-08-05 12:01:44,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90852,LED-90852,POSTED,4200.0,INR,2026-08-05 11:52:48,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90853,LED-90853,POSTED,4999.0,INR,2026-08-05 11:55:17,CREDIT,ACC-1023,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90856,LED-90856,POSTED,1999.0,INR,2026-08-05 12:34:17,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90857,LED-90857,POSTED,4999.0,INR,2026-08-05 12:23:22,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90859,LED-90859,POSTED,2899.0,INR,2026-08-05 12:41:01,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90860,LED-90860,POSTED,2899.0,INR,2026-08-05 12:48:01,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90861,LED-90861,POSTED,4999.0,INR,2026-08-05 12:58:27,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90862,LED-90862,POSTED,6750.0,INR,2026-08-05 13:08:21,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90865,LED-90865,POSTED,12500.0,INR,2026-08-05 13:18:08,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90866,LED-90866,POSTED,3499.0,INR,2026-08-05 13:25:38,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90867,LED-90867,POSTED,8999.0,INR,2026-08-05 13:47:29,CREDIT,ACC-1050,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90868,LED-90868,POSTED,1599.0,INR,2026-08-05 13:56:15,CREDIT,ACC-1093,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90870,LED-90870,POSTED,4999.0,INR,2026-08-05 13:59:30,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90871,LED-90871,POSTED,199.0,INR,2026-08-05 14:14:12,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90872,LED-90872,POSTED,1499.0,INR,2026-08-05 14:29:14,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90873,LED-90873,POSTED,12500.0,INR,2026-08-05 14:18:31,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90874,LED-90874,POSTED,4999.0,INR,2026-08-05 14:23:26,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90875,LED-90875,POSTED,4999.0,INR,2026-08-05 14:50:13,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90876,LED-90876,POSTED,299.0,INR,2026-08-05 14:45:13,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90877,LED-90877,POSTED,299.0,INR,2026-08-05 14:41:40,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90878,LED-90878,POSTED,299.0,INR,2026-08-05 14:54:09,CREDIT,ACC-1063,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90879,LED-90879,POSTED,799.0,INR,2026-08-05 15:14:34,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90880,LED-90880,POSTED,4200.0,INR,2026-08-05 15:13:49,CREDIT,ACC-1026,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90881,LED-90881,POSTED,299.0,INR,2026-08-05 15:29:39,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90882,LED-90882,POSTED,3499.0,INR,2026-08-05 15:29:49,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90884,LED-90884,POSTED,299.0,INR,2026-08-05 15:37:02,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90885,LED-90885,POSTED,799.0,INR,2026-08-05 15:41:36,CREDIT,ACC-1055,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90887,LED-90887,POSTED,1599.0,INR,2026-08-05 16:14:16,CREDIT,ACC-1039,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90888,LED-90888,POSTED,12500.0,INR,2026-08-05 16:21:32,CREDIT,ACC-1063,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90890,LED-90890,POSTED,799.0,INR,2026-08-05 16:37:07,CREDIT,ACC-1047,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90891,LED-90891,POSTED,6750.0,INR,2026-08-05 16:27:21,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90892,LED-90892,POSTED,199.0,INR,2026-08-05 16:41:34,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90893,LED-90893,POSTED,1250.0,INR,2026-08-05 16:54:14,CREDIT,ACC-1075,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90894,LED-90894,POSTED,4200.0,INR,2026-08-05 16:53:47,CREDIT,ACC-1071,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90895,LED-90895,POSTED,1250.0,INR,2026-08-05 17:07:33,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90896,LED-90896,POSTED,2499.0,INR,2026-08-05 17:13:40,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90897,LED-90897,POSTED,199.0,INR,2026-08-05 17:10:45,CREDIT,ACC-1092,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90898,LED-90898,POSTED,1599.0,INR,2026-08-05 17:27:30,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90899,LED-90899,POSTED,2899.0,INR,2026-08-05 17:19:37,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90900,LED-90900,POSTED,299.0,INR,2026-08-05 17:46:33,CREDIT,ACC-1012,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90901,LED-90901,POSTED,1999.0,INR,2026-08-05 17:44:24,CREDIT,ACC-1072,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90902,LED-90902,POSTED,12500.0,INR,2026-08-05 17:45:12,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90903,LED-90903,POSTED,2499.0,INR,2026-08-05 18:03:19,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90905,LED-90905,POSTED,1499.0,INR,2026-08-05 18:01:34,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90906,LED-90906,POSTED,8999.0,INR,2026-08-05 18:09:54,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90907,LED-90907,POSTED,1999.0,INR,2026-08-05 18:24:54,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90908,LED-90908,POSTED,299.0,INR,2026-08-05 18:40:32,CREDIT,ACC-1033,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90909,LED-90909,POSTED,199.0,INR,2026-08-05 18:46:32,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90910,LED-90910,POSTED,3499.0,INR,2026-08-05 18:33:11,CREDIT,ACC-1038,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90911,LED-90911,POSTED,299.0,INR,2026-08-05 18:41:44,CREDIT,ACC-1019,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90912,LED-90912,POSTED,6750.0,INR,2026-08-05 18:59:59,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90913,LED-90913,POSTED,1599.0,INR,2026-08-05 19:14:38,CREDIT,ACC-1011,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90914,LED-90914,POSTED,1250.0,INR,2026-08-05 19:20:31,CREDIT,ACC-1023,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90915,LED-90915,POSTED,4200.0,INR,2026-08-05 19:17:39,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90918,LED-90918,POSTED,2499.0,INR,2026-08-05 19:35:15,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90919,LED-90919,POSTED,199.0,INR,2026-08-05 19:49:38,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90921,LED-90921,POSTED,1499.0,INR,2026-08-05 20:06:14,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90922,LED-90922,POSTED,6750.0,INR,2026-08-05 20:03:47,CREDIT,ACC-1055,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90923,LED-90923,POSTED,4200.0,INR,2026-08-05 20:05:06,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90924,LED-90924,POSTED,799.0,INR,2026-08-05 20:27:55,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90925,LED-90925,POSTED,8999.0,INR,2026-08-05 20:25:22,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90926,LED-90926,POSTED,12500.0,INR,2026-08-05 20:40:39,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90927,LED-90927,POSTED,8999.0,INR,2026-08-05 20:51:59,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90931,LED-90931,POSTED,999.0,INR,2026-08-05 21:12:40,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90932,LED-90932,POSTED,4200.0,INR,2026-08-05 21:25:58,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90933,LED-90933,POSTED,299.0,INR,2026-08-05 21:29:10,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90935,LED-90935,POSTED,199.0,INR,2026-08-05 21:35:24,CREDIT,ACC-1067,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90936,LED-90936,POSTED,3499.0,INR,2026-08-05 21:47:39,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90937,LED-90937,POSTED,1599.0,INR,2026-08-05 21:48:07,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90938,LED-90938,POSTED,2899.0,INR,2026-08-05 21:49:48,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90939,LED-90939,POSTED,6750.0,INR,2026-08-05 21:58:14,CREDIT,ACC-1094,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90940,LED-90940,POSTED,8999.0,INR,2026-08-05 22:09:04,CREDIT,ACC-1020,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90941,LED-90941,POSTED,6750.0,INR,2026-08-05 22:11:28,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90942,LED-90942,POSTED,4999.0,INR,2026-08-05 22:41:50,CREDIT,ACC-1033,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90943,LED-90943,POSTED,2899.0,INR,2026-08-05 22:45:02,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90944,LED-90944,POSTED,299.0,INR,2026-08-05 22:51:32,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90946,LED-90946,POSTED,2499.0,INR,2026-08-05 22:52:31,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90947,LED-90947,POSTED,299.0,INR,2026-08-05 23:16:54,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90948,LED-90948,POSTED,2899.0,INR,2026-08-05 23:17:30,CREDIT,ACC-1028,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90949,LED-90949,POSTED,4200.0,INR,2026-08-05 23:22:51,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90950,LED-90950,POSTED,4200.0,INR,2026-08-05 23:27:38,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90951,LED-90951,POSTED,2499.0,INR,2026-08-05 23:25:21,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90953,LED-90953,POSTED,1499.0,INR,2026-08-05 23:49:59,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90955,LED-90955,POSTED,4200.0,INR,2026-08-06 00:10:39,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90956,LED-90956,POSTED,1999.0,INR,2026-08-05 23:55:37,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90957,LED-90957,POSTED,2499.0,INR,2026-08-06 00:05:28,CREDIT,ACC-1067,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90958,LED-90958,POSTED,1599.0,INR,2026-08-06 00:23:32,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90959,LED-90959,POSTED,4999.0,INR,2026-08-06 00:26:16,CREDIT,ACC-1065,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90960,LED-90960,POSTED,12500.0,INR,2026-08-06 00:26:15,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90961,LED-90961,POSTED,1599.0,INR,2026-08-06 00:37:48,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90963,LED-90963,POSTED,2899.0,INR,2026-08-06 01:04:40,CREDIT,ACC-1049,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90964,LED-90964,POSTED,2499.0,INR,2026-08-06 00:58:13,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90965,LED-90965,POSTED,1499.0,INR,2026-08-06 01:01:17,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90966,LED-90966,POSTED,6750.0,INR,2026-08-06 01:07:32,CREDIT,ACC-1031,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90968,LED-90968,POSTED,499.0,INR,2026-08-06 01:38:27,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90969,LED-90969,POSTED,1999.0,INR,2026-08-06 01:35:31,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90971,LED-90971,POSTED,8999.0,INR,2026-08-06 01:45:20,CREDIT,ACC-1016,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90972,LED-90972,POSTED,2499.0,INR,2026-08-06 02:07:51,CREDIT,ACC-1023,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90973,LED-90973,POSTED,8999.0,INR,2026-08-06 01:56:33,CREDIT,ACC-1071,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90974,LED-90974,POSTED,1599.0,INR,2026-08-06 02:22:22,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90976,LED-90976,POSTED,2899.0,INR,2026-08-06 02:17:25,CREDIT,ACC-1080,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90977,LED-90977,POSTED,1499.0,INR,2026-08-06 02:36:11,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90979,LED-90979,POSTED,1250.0,INR,2026-08-06 02:54:09,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90983,LED-90983,POSTED,2499.0,INR,2026-08-06 03:28:10,CREDIT,ACC-1061,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90984,LED-90984,POSTED,199.0,INR,2026-08-06 03:23:55,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90985,LED-90985,POSTED,8999.0,INR,2026-08-06 03:35:03,CREDIT,ACC-1043,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90986,LED-90986,POSTED,199.0,INR,2026-08-06 03:25:55,CREDIT,ACC-1022,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90987,LED-90987,POSTED,199.0,INR,2026-08-06 03:51:17,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90988,LED-90988,POSTED,1499.0,INR,2026-08-06 03:59:36,CREDIT,ACC-1068,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90990,LED-90990,POSTED,2899.0,INR,2026-08-06 04:15:05,CREDIT,ACC-1041,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90991,LED-90991,POSTED,199.0,INR,2026-08-06 04:18:54,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90992,LED-90992,POSTED,199.0,INR,2026-08-06 04:13:41,CREDIT,ACC-1036,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90993,LED-90993,POSTED,8999.0,INR,2026-08-06 04:19:43,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90994,LED-90994,POSTED,1599.0,INR,2026-08-06 04:29:36,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90995,LED-90995,POSTED,299.0,INR,2026-08-06 04:36:49,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90996,LED-90996,POSTED,999.0,INR,2026-08-06 04:39:55,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
